,Fid,Area,WE_mm_ha_yr
4853,4853.0,0.015415250000000002,23097.94003989556
4854,4854.0,0.01541495,0.0
4855,4855.0,0.015415260000000002,23097.925056080792
4856,4856.0,0.015414990000000002,0.0
4857,4857.0,0.015414930000000002,0.0
4858,4858.0,0.01032749,0.0
4859,4859.0,0.02279145,0.0
4860,4860.0,0.030392730000000003,0.0
4861,4861.0,0.01541529,0.0
4862,4862.0,0.015415270000000002,23097.910072285467
4863,4863.0,0.09360196,3803.985730640684
4864,4864.0,0.01540785,0.0
4865,4865.0,0.030392210000000003,0.0
4866,4866.0,0.015414730000000001,0.0
4867,4867.0,0.03073893,0.0
4868,4868.0,0.015414730000000001,0.0
4869,4869.0,0.015414680000000002,0.0
4870,4870.0,0.07052227000000001,0.0
4871,4871.0,0.0052109,0.0
4872,4872.0,0.00656666,0.0
4873,4873.0,0.08144778,4327.987621025398
4874,4874.0,0.12412205,2839.9646364203622
4875,4875.0,0.01433105,24597.097393421976
4876,4876.0,0.02330185,0.0
4877,4877.0,0.015414990000000002,0.0
4878,4878.0,0.16877554,0.0
4879,4879.0,0.01541523,0.0
4880,4880.0,0.049336780000000004,0.0
4881,4881.0,0.03039265,0.0
4882,4882.0,0.0149066,0.0
4883,4883.0,0.01541495,0.0
4884,4884.0,0.03074312,0.0
4885,4885.0,0.0493339,0.0
4886,4886.0,0.03849098,0.0
4887,4887.0,0.036427560000000005,0.0
4888,4888.0,0.027249770000000003,27755.314000815415
4889,4889.0,0.05400514,0.0
4890,4890.0,0.19695395000000002,3811.3242420372876
4891,4891.0,0.13111971000000003,0.0
4892,4892.0,0.20346112000000002,0.0
4893,4893.0,0.06691003,0.0
4894,4894.0,0.037311460000000005,0.0
4895,4895.0,0.40731201,0.0
4896,4896.0,0.01541495,0.0
4897,4897.0,0.01541489,0.0
4898,4898.0,0.3855351,0.0
4899,4899.0,0.01558083,0.0
4900,4900.0,0.05767780000000001,0.0
4901,4901.0,0.13394442,0.0
4902,4902.0,0.04502864,0.0
4903,4903.0,0.02013767,0.0
4904,4904.0,0.07293800999999998,0.0
4905,4905.0,0.0710415,0.0
4906,4906.0,0.05284087,0.0
4907,4907.0,0.019765260000000003,0.0
4908,4908.0,0.015416110000000002,0.0
4909,4909.0,0.44005578,0.0
4910,4910.0,0.01510253,0.0
4911,4911.0,0.0144184,0.0
4912,4912.0,0.36955175,0.0
4913,4913.0,0.05980652,0.0
4914,4914.0,0.02251479,0.0
4915,4915.0,0.09005911999999999,0.0
4916,4916.0,0.02251476,0.0
4917,4917.0,0.02251476,0.0
4918,4918.0,0.01742042,0.0
4919,4919.0,0.06787482,0.0
4920,4920.0,0.03376595,0.0
4921,4921.0,0.51896989,0.0
4922,4922.0,0.12150311,0.0
4923,4923.0,0.19448510000000002,0.0
4924,4924.0,0.14640424000000002,0.0
4925,4925.0,0.51844967,0.0
4926,4926.0,0.014267570000000002,0.0
4927,4927.0,0.92666138,0.0
4928,4928.0,0.28719286000000005,0.0
4929,4929.0,0.01541484,0.0
4930,4930.0,0.01377256,0.0
4931,4931.0,0.04185771,0.0
4932,4932.0,0.028866140000000002,0.0
4933,4933.0,0.015414810000000001,0.0
4934,4934.0,0.04502801,0.0
4935,4935.0,0.04502801,0.0
4936,4936.0,0.02251394,39393.21916998979
4937,4937.0,0.06754186,13131.065280109256
4938,4938.0,0.03326777,0.0
4939,4939.0,0.02251399,0.0
4940,4940.0,0.02251399,0.0
4941,4941.0,0.05090789,0.0
4942,4942.0,0.02251395,39319.40700765525
4943,4943.0,0.02251395,39319.40700765525
4944,4944.0,0.06754186,13106.467062056036
4945,4945.0,0.05492798000000001,0.0
4946,4946.0,0.05944549,0.0
4947,4947.0,0.17201538000000002,0.0
4948,4948.0,0.015414920000000002,57427.16559022037
4949,4949.0,0.02251396,39319.389543198966
4950,4950.0,0.014417480000000002,61400.13118797459
4951,4951.0,0.42776577,0.0
4952,4952.0,0.014417490000000002,61400.08860072036
4953,4953.0,0.02251394,39319.424472127044
4954,4954.0,0.55294946,0.0
4955,4955.0,0.015414920000000002,57427.16559022037
4956,4956.0,0.015414920000000002,57427.16559022037
4957,4957.0,1.10312328,0.0
4958,4958.0,0.02251399,0.0
4959,4959.0,0.02251396,39319.389543198966
4960,4960.0,0.015414920000000002,57427.16559022037
4961,4961.0,0.0286923,0.0
4962,4962.0,0.03241396,27310.305911403608
4963,4963.0,0.014417490000000002,61400.08860072036
4964,4964.0,0.11256984,7863.875114329023
4965,4965.0,0.045027990000000004,0.0
4966,4966.0,0.09005594,0.0
4967,4967.0,0.06754195,0.0
4968,4968.0,0.008008530000000002,110536.53584365666
4969,4969.0,0.06895206,12838.415029224652
4970,4970.0,0.31884690000000004,0.0
4971,4971.0,0.014090710000000003,0.0
4972,4972.0,0.63485338,1394.3930855341748
4973,4973.0,0.00224458,394387.886998904
4974,4974.0,0.12523964,0.0
4975,4975.0,0.01741077,0.0
4976,4976.0,1.96265271,411.83194769083724
4977,4977.0,0.74266693,1088.3520667871935
4978,4978.0,0.02251473,35900.19015106999
4979,4979.0,0.07821112000000001,0.0
4980,4980.0,0.03251262,0.0
4981,4981.0,3.64579602,0.0
4982,4982.0,0.13692463000000002,0.0
4983,4983.0,0.042798880000000004,0.0
4984,4984.0,0.31168566000000003,0.0
4985,4985.0,0.6259410400000001,0.0
4986,4986.0,0.33508393000000003,0.0
4987,4987.0,0.0225144,0.0
4988,4988.0,0.0225144,0.0
4989,4989.0,0.02616556,0.0
4990,4990.0,0.03763305,0.0
4991,4991.0,0.04502883,0.0
4992,4992.0,0.02148926,0.0
4993,4993.0,0.045028820000000004,0.0
4994,4994.0,0.022514410000000002,0.0
4995,4995.0,0.0696569,0.0
4996,4996.0,0.0225144,0.0
4997,4997.0,0.01857514,0.0
4998,4998.0,0.011648460000000001,0.0
4999,4999.0,0.046479320000000005,0.0
5000,5000.0,0.04200981,0.0
5001,5001.0,0.43511980000000006,0.0
5002,5002.0,0.24766103,3296.9301492447153
5003,5003.0,0.01441792,56632.37946943802
5004,5004.0,0.01186999,68788.69456503332
5005,5005.0,0.01378414,59236.27564722934
5006,5006.0,0.01469235,19642.896800035393
5007,5007.0,0.03587719,22758.781181023365
5008,5008.0,0.01441792,56632.37946943802
5009,5009.0,0.23941272,3410.5168539081797
5010,5010.0,0.10447644,7815.3612106231785
5011,5011.0,0.01441792,56632.37946943802
5012,5012.0,0.037919760000000004,0.0
5013,5013.0,0.04982254,0.0
5014,5014.0,0.019202080000000003,0.0
5015,5015.0,0.08029176999999998,0.0
5016,5016.0,0.6613232,0.0
5017,5017.0,0.08532131000000001,0.0
5018,5018.0,0.7755398400000001,0.0
5019,5019.0,0.018317840000000002,0.0
5020,5020.0,0.05145534,0.0
5021,5021.0,0.014418010000000002,56060.65526379854
5022,5022.0,0.017282320000000004,0.0
5023,5023.0,0.02251476,35900.1423155299
5024,5024.0,0.06754427,11966.715876861204
5025,5025.0,0.08905185,9076.544599578785
5026,5026.0,0.061515200000000006,0.0
5027,5027.0,0.41934014,1927.5118480191281
5028,5028.0,0.36023645000000004,0.0
5029,5029.0,0.04502952,17950.07115776495
5030,5030.0,0.21912318,3688.715580889251
5031,5031.0,0.01088804,0.0
5032,5032.0,0.0225142,0.0
5033,5033.0,0.33771281000000003,0.0
5034,5034.0,0.045028370000000005,0.0
5035,5035.0,0.01541531,0.0
5036,5036.0,0.0154153,0.0
5037,5037.0,0.038346910000000005,0.0
5038,5038.0,0.03927116,0.0
5039,5039.0,0.00018517,0.0
5040,5040.0,0.01195123,0.0
5041,5041.0,0.01662398,0.0
5042,5042.0,0.019551020000000002,0.0
5043,5043.0,0.0167313,0.0
5044,5044.0,0.007584449999999999,0.0
5045,5045.0,0.010603000000000001,0.0
5046,5046.0,0.10599783,0.0
5047,5047.0,0.02681789,0.0
5048,5048.0,0.10271049000000002,0.0
5049,5049.0,0.023078420000000002,12400.7706073466
5050,5050.0,0.14095843,0.0
5051,5051.0,0.02251418,0.0
5052,5052.0,0.02251418,0.0
5053,5053.0,0.0225142,0.0
5054,5054.0,0.02251419,0.0
5055,5055.0,0.38274108,0.0
5056,5056.0,0.030468720000000005,0.0
5057,5057.0,0.031339280000000004,0.0
5058,5058.0,0.01541532,0.0
5059,5059.0,0.06754268,0.0
5060,5060.0,0.04502844,0.0
5061,5061.0,0.12066752,0.0
5062,5062.0,0.20262767,0.0
5063,5063.0,0.08361943999999999,0.0
5064,5064.0,0.21130946,0.0
5065,5065.0,0.02251421,0.0
5066,5066.0,0.02616535,0.0
5067,5067.0,0.6396162400000001,0.0
5068,5068.0,0.01659443,0.0
5069,5069.0,0.0225142,0.0
5070,5070.0,0.01541532,0.0
5071,5071.0,0.01441763,0.0
5072,5072.0,0.045028330000000005,0.0
5073,5073.0,0.11621762000000002,0.0
5074,5074.0,0.015415280000000002,0.0
5075,5075.0,0.026165280000000003,0.0
5076,5076.0,0.028211910000000003,0.0
5077,5077.0,0.0225142,0.0
5078,5078.0,0.01441762,0.0
5079,5079.0,0.015415280000000002,0.0
5080,5080.0,0.02251421,0.0
5081,5081.0,0.01441764,0.0
5082,5082.0,0.04502838,0.0
5083,5083.0,0.06754254,0.0
5084,5084.0,0.045028370000000005,0.0
5085,5085.0,0.05944601,0.0
5086,5086.0,0.022514160000000002,0.0
5087,5087.0,0.01541529,0.0
5088,5088.0,0.11284269,0.0
5089,5089.0,0.0225142,0.0
5090,5090.0,0.02251419,0.0
5091,5091.0,0.17184964,0.0
5092,5092.0,0.06328561,0.0
5093,5093.0,0.32892291,0.0
5094,5094.0,0.02251419,0.0
5095,5095.0,0.01541529,0.0
5096,5096.0,0.01441764,0.0
5097,5097.0,0.03241494,0.0
5098,5098.0,0.0675425,0.0
5099,5099.0,0.045028320000000004,0.0
5100,5100.0,0.0225142,0.0
5101,5101.0,0.023456440000000002,0.0
5102,5102.0,0.0225142,0.0
5103,5103.0,0.0510501,0.0
5104,5104.0,0.0225142,0.0
5105,5105.0,0.02251415,0.0
5106,5106.0,0.0450283,0.0
5107,5107.0,0.048679450000000006,0.0
5108,5108.0,0.11902439,0.0
5109,5109.0,0.01441763,0.0
5110,5110.0,0.01441762,0.0
5111,5111.0,0.02251417,0.0
5112,5112.0,0.01441762,0.0
5113,5113.0,0.015415280000000002,0.0
5114,5114.0,0.01441763,0.0
5115,5115.0,1.05816675,0.0
5116,5116.0,0.04502843,0.0
5117,5117.0,0.02616529,0.0
5118,5118.0,0.01441762,0.0
5119,5119.0,0.01441763,0.0
5120,5120.0,0.020006,0.0
5121,5121.0,0.01541529,0.0
5122,5122.0,0.02251422,0.0
5123,5123.0,0.045028330000000005,0.0
5124,5124.0,0.015415270000000002,0.0
5125,5125.0,0.02251422,0.0
5126,5126.0,0.1915503,1494.07331860091
5127,5127.0,0.01441791,19849.630938187296
5128,5128.0,0.022514640000000002,12711.293291831445
5129,5129.0,0.15760246,1815.8992721306506
5130,5130.0,0.04502934,0.0
5131,5131.0,0.15760235,1815.9005395541371
5132,5132.0,0.09338458000000001,0.0
5133,5133.0,0.02251461,12711.310229224488
5134,5134.0,0.04502927,6355.648057363575
5135,5135.0,0.4677337900000001,611.8655494186124
5136,5136.0,0.035681540000000005,0.0
5137,5137.0,0.02251465,12711.287646043796
5138,5138.0,0.022514640000000002,12711.293291831445
5139,5139.0,0.02251463,12711.298937624111
5140,5140.0,0.015415610000000001,18564.960608110865
5141,5141.0,1.17646184,0.0
5142,5142.0,0.04502924,6355.652291710896
5143,5143.0,0.04091577,6994.618270657011
5144,5144.0,0.014417930000000002,19849.60340353989
5145,5145.0,0.04502931,6354.879099857404
5146,5146.0,0.01071336,0.0
5147,5147.0,0.03282111,8719.698767043526
5148,5148.0,0.20263160000000002,1412.3670365332946
5149,5149.0,0.04502922,6355.655114612244
5150,5150.0,0.02183832,36646.35863015103
5151,5151.0,0.03453182,23175.578541762345
5152,5152.0,0.01277567,62642.10852346686
5153,5153.0,0.018785560000000003,42601.599664848945
5154,5154.0,0.18901445000000003,4234.0408714783425
5155,5155.0,0.01541615,12051.160659438316
5156,5156.0,0.02616674,30584.433009232325
5157,5157.0,0.051744820000000004,15466.183989044695
5158,5158.0,0.011564950000000001,69200.03169922912
5159,5159.0,0.01293611,61865.19027744814
5160,5160.0,0.022514230000000003,0.0
5161,5161.0,0.043663110000000005,0.0
5162,5162.0,0.022255630000000002,0.0
5163,5163.0,0.04098112,0.0
5164,5164.0,0.03074271,0.0
5165,5165.0,0.01541573,0.0
5166,5166.0,0.01541574,0.0
5167,5167.0,0.01541574,0.0
5168,5168.0,0.02251481,0.0
5169,5169.0,0.02251481,0.0
5170,5170.0,0.01541574,0.0
5171,5171.0,0.0225148,0.0
5172,5172.0,0.01441803,0.0
5173,5173.0,0.026166039999999998,0.0
5174,5174.0,0.012597810000000001,0.0
5175,5175.0,0.01492728,0.0
5176,5176.0,0.29704015,0.0
5177,5177.0,0.029732220000000004,0.0
5178,5178.0,0.01160212,24667.060192447585
5179,5179.0,0.12816907000000002,0.0
5180,5180.0,0.022514640000000002,12711.293291831445
5181,5181.0,0.027893180000000004,10260.221043280111
5182,5182.0,0.02519629,11358.425879365572
5183,5183.0,0.03366624,8500.806517151901
5184,5184.0,0.014417930000000002,19849.60340353989
5185,5185.0,0.022514660000000002,0.0
5186,5186.0,0.045029280000000005,6355.646645915723
5187,5187.0,0.025291120000000004,11315.837036873017
5188,5188.0,0.02033278,14075.310528122567
5189,5189.0,0.021343010000000003,13409.082992511361
5190,5190.0,0.05090936,5621.563351022287
5191,5191.0,0.0225146,12711.3158750322
5192,5192.0,0.02251463,12711.298937624111
5193,5193.0,0.0225146,12711.3158750322
5194,5194.0,0.0450293,6355.643823021898
5195,5195.0,0.01616695,0.0
5196,5196.0,0.01938568,0.0
5197,5197.0,0.045029280000000005,6355.646645915723
5198,5198.0,0.044660210000000006,0.0
5199,5199.0,0.04707266,6079.753988833433
5200,5200.0,0.02251461,12711.310229224488
5201,5201.0,0.021739190000000002,0.0
5202,5202.0,0.01049649,76078.74883889758
5203,5203.0,0.01612158,49533.59573937542
5204,5204.0,0.16533471,4829.958732803293
5205,5205.0,0.02431211,32846.17527643631
5206,5206.0,0.02251478,35468.249141230786
5207,5207.0,0.06754423000000001,11822.76896783041
5208,5208.0,0.026166000000000005,30518.987479935793
5209,5209.0,0.06222852000000001,12832.698357601945
5210,5210.0,0.13508841,5911.386671883992
5211,5211.0,0.04502954,17734.132447277945
5212,5212.0,0.05090959,15685.842812719571
5213,5213.0,0.02251477,35468.26489455589
5214,5214.0,0.02251477,35468.26489455589
5215,5215.0,0.045029570000000005,17734.120632286737
5216,5216.0,0.015415670000000001,18596.4355230749
5217,5217.0,0.09005896000000001,8867.078038653786
5218,5218.0,0.25052602,3187.532482254737
5219,5219.0,0.022514720000000002,12732.848252165692
5220,5220.0,0.15760348,5066.892091469047
5221,5221.0,0.04502946,17734.163953998115
5222,5222.0,0.07579656,0.0
5223,5223.0,0.04502946,6366.421298412195
5224,5224.0,0.07435714,0.0
5225,5225.0,0.06734330000000001,0.0
5226,5226.0,0.04502947,17734.16001565197
5227,5227.0,0.01232336,23262.85308552213
5228,5228.0,0.02381257,33535.22221247013
5229,5229.0,0.01012897,28302.632271593262
5230,5230.0,0.14992731,5326.31330742878
5231,5231.0,0.17237844000000002,1663.0647846679665
5232,5232.0,0.31721986,2517.3702125711798
5233,5233.0,0.020213810000000002,0.0
5234,5234.0,0.01441804,55386.1569533723
5235,5235.0,0.015415450000000002,19486.682412774197
5236,5236.0,0.01735576,0.0
5237,5237.0,0.012106390000000002,24813.01018718214
5238,5238.0,0.29268541000000003,0.0
5239,5239.0,0.09086647,3305.9056701553386
5240,5240.0,0.20935869,0.0
5241,5241.0,0.09557357,3143.086298858565
5242,5242.0,0.12698986,2365.511532968065
5243,5243.0,0.014821860000000001,0.0
5244,5244.0,0.04502858,0.0
5245,5245.0,0.01441769,0.0
5246,5246.0,0.01431337,0.0
5247,5247.0,0.01302986,23054.42870452944
5248,5248.0,0.01423181,0.0
5249,5249.0,0.01441769,0.0
5250,5250.0,0.01541538,0.0
5251,5251.0,0.01541537,0.0
5252,5252.0,0.04502859000000001,0.0
5253,5253.0,0.04661797,0.0
5254,5254.0,0.03074188,0.0
5255,5255.0,0.01441772,0.0
5256,5256.0,0.11257139000000001,0.0
5257,5257.0,0.01441771,0.0
5258,5258.0,0.014417750000000002,59799.72404848189
5259,5259.0,0.01281745,0.0
5260,5260.0,0.031067700000000004,27751.57064732825
5261,5261.0,0.01441769,0.0
5262,5262.0,0.04502855,0.0
5263,5263.0,0.04502885,6671.189213137798
5264,5264.0,0.015165590000000001,0.0
5265,5265.0,0.02251427,0.0
5266,5266.0,0.022514250000000003,0.0
5267,5267.0,0.025917880000000004,11590.29899050385
5268,5268.0,0.01541548,19486.644489824514
5269,5269.0,0.02251443,13342.37546320293
5270,5270.0,0.022514420000000004,13342.381389349579
5271,5271.0,0.0307423,0.0
5272,5272.0,0.04502886,6671.187731601465
5273,5273.0,0.01145533,26223.249648853416
5274,5274.0,0.01541537,0.0
5275,5275.0,0.030389970000000002,9884.7079612122
5276,5276.0,0.02251443,13342.37546320293
5277,5277.0,0.023550170000000002,0.0
5278,5278.0,0.030389970000000002,9884.7079612122
5279,5279.0,0.01541548,19486.644489824514
5280,5280.0,0.02580915,0.0
5281,5281.0,0.01541548,19486.644489824514
5282,5282.0,0.02251426,0.0
5283,5283.0,0.022514410000000002,13342.387315501492
5284,5284.0,0.13508634,6264.5090954422185
5285,5285.0,0.0144178,20835.077362704436
5286,5286.0,0.013847,21693.939365927636
5287,5287.0,0.41215075,728.8497677124207
5288,5288.0,0.04502879,6671.198102369617
5289,5289.0,0.01441769,0.0
5290,5290.0,0.014417760000000002,58694.94329216187
5291,5291.0,0.03241506,0.0
5292,5292.0,0.015415360000000001,0.0
5293,5293.0,0.01541551,0.0
5294,5294.0,0.015415340000000001,0.0
5295,5295.0,0.040512290000000006,0.0
5296,5296.0,0.03242201,0.0
5297,5297.0,0.02251444,13342.36953706155
5298,5298.0,0.02251427,0.0
5299,5299.0,0.0409849,7329.430556131649
5300,5300.0,0.01441769,0.0
5301,5301.0,0.01441777,0.0
5302,5302.0,0.0115852,0.0
5303,5303.0,0.03050388,0.0
5304,5304.0,0.01441779,20835.091813655214
5305,5305.0,0.01541548,19486.644489824514
5306,5306.0,0.0225144,0.0
5307,5307.0,0.026165370000000004,0.0
5308,5308.0,0.012852869999999999,0.0
5309,5309.0,0.015415450000000002,0.0
5310,5310.0,0.01217528,0.0
5311,5311.0,0.03379104,0.0
5312,5312.0,0.02251443,13342.37546320293
5313,5313.0,0.03038991,0.0
5314,5314.0,0.012688330000000001,0.0
5315,5315.0,0.0225144,0.0
5316,5316.0,0.026165370000000004,0.0
5317,5317.0,0.030742200000000004,9771.453519917244
5318,5318.0,0.018478559999999998,0.0
5319,5319.0,0.01046972,0.0
5320,5320.0,0.01583448,0.0
5321,5321.0,0.03880708,0.0
5322,5322.0,0.04502855,0.0
5323,5323.0,0.27404287,1096.1641819033644
5324,5324.0,0.02251424,0.0
5325,5325.0,0.01541549,19486.631848874084
5326,5326.0,0.028835590000000005,10417.542294088656
5327,5327.0,0.015415530000000002,0.0
5328,5328.0,0.016991100000000002,0.0
5329,5329.0,0.02251448,0.0
5330,5330.0,0.011639730000000001,0.0
5331,5331.0,0.12699051,0.0
5332,5332.0,0.014417820000000001,0.0
5333,5333.0,0.01541554,0.0
5334,5334.0,0.01541555,0.0
5335,5335.0,0.04430617,0.0
5336,5336.0,0.11312696000000001,0.0
5337,5337.0,0.00794408,0.0
5338,5338.0,0.00558379,0.0
5339,5339.0,0.02157926,0.0
5340,5340.0,0.02143762,0.0
5341,5341.0,0.04341448,0.0
5342,5342.0,0.01989499,0.0
5343,5343.0,0.04502848,0.0
5344,5344.0,0.01350348,0.0
5345,5345.0,0.01475948,0.0
5346,5346.0,0.02004123,0.0
5347,5347.0,0.022514230000000003,0.0
5348,5348.0,0.03283312000000001,0.0
5349,5349.0,0.13508540000000002,0.0
5350,5350.0,0.052606560000000004,0.0
5351,5351.0,0.015415340000000001,0.0
5352,5352.0,0.07714212000000001,0.0
5353,5353.0,0.02085308,0.0
5354,5354.0,0.02251427,0.0
5355,5355.0,0.02405836,0.0
5356,5356.0,0.015415450000000002,0.0
5357,5357.0,0.06754341,0.0
5358,5358.0,0.01541542,0.0
5359,5359.0,0.04502902,0.0
5360,5360.0,0.01541542,0.0
5361,5361.0,0.026981580000000005,0.0
5362,5362.0,0.00376057,0.0
5363,5363.0,0.0225143,0.0
5364,5364.0,0.01541547,0.0
5365,5365.0,0.0225143,0.0
5366,5366.0,0.03008691,0.0
5367,5367.0,0.1350858,0.0
5368,5368.0,0.0154155,0.0
5369,5369.0,0.022514500000000003,0.0
5370,5370.0,0.01541548,0.0
5371,5371.0,0.01541538,0.0
5372,5372.0,0.01541551,0.0
5373,5373.0,0.0154155,0.0
5374,5374.0,0.036932330000000006,0.0
5375,5375.0,0.014417840000000001,0.0
5376,5376.0,0.02251452,0.0
5377,5377.0,0.01061571,0.0
5378,5378.0,0.01541551,0.0
5379,5379.0,0.02251447,0.0
5380,5380.0,0.045029030000000005,0.0
5381,5381.0,0.015415530000000002,0.0
5382,5382.0,0.03693234,0.0
5383,5383.0,0.015415530000000002,0.0
5384,5384.0,0.01541551,0.0
5385,5385.0,0.0154155,0.0
5386,5386.0,0.01541537,0.0
5387,5387.0,0.02251453,0.0
5388,5388.0,0.006718689999999999,0.0
5389,5389.0,0.02251452,0.0
5390,5390.0,0.019784760000000002,0.0
5391,5391.0,0.00922083,0.0
5392,5392.0,0.00110866,0.0
5393,5393.0,0.0154155,0.0
5394,5394.0,0.02251451,0.0
5395,5395.0,0.021781790000000002,0.0
5396,5396.0,0.00073264,0.0
5397,5397.0,0.015415400000000001,0.0
5398,5398.0,0.01441771,0.0
5399,5399.0,0.01118693,0.0
5400,5400.0,0.0004909900000000001,0.0
5401,5401.0,0.044537740000000006,0.0
5402,5402.0,0.01541551,53132.19465330696
5403,5403.0,0.02251446,0.0
5404,5404.0,0.022514330000000003,0.0
5405,5405.0,0.03026533,0.0
5406,5406.0,0.01541548,0.0
5407,5407.0,0.02243216,0.0
5408,5408.0,0.022514370000000002,0.0
5409,5409.0,0.0110881,0.0
5410,5410.0,0.01541543,0.0
5411,5411.0,0.015415410000000001,0.0
5412,5412.0,0.0823181,0.0
5413,5413.0,0.02251449,0.0
5414,5414.0,0.030389990000000002,0.0
5415,5415.0,0.015415520000000002,18535.378826014297
5416,5416.0,0.01541543,0.0
5417,5417.0,0.02251449,0.0
5418,5418.0,0.03486586,0.0
5419,5419.0,0.02251434,0.0
5420,5420.0,0.02251434,0.0
5421,5421.0,0.0225143,0.0
5422,5422.0,0.022514310000000003,0.0
5423,5423.0,0.09005711999999999,0.0
5424,5424.0,0.02251446,0.0
5425,5425.0,0.02251434,0.0
5426,5426.0,0.015415520000000002,0.0
5427,5427.0,0.02251446,0.0
5428,5428.0,0.02251434,0.0
5429,5429.0,0.05392818,0.0
5430,5430.0,0.02251447,0.0
5431,5431.0,0.022514310000000003,0.0
5432,5432.0,0.0144177,0.0
5433,5433.0,0.01441772,0.0
5434,5434.0,0.01541542,0.0
5435,5435.0,0.02251447,0.0
5436,5436.0,0.014417760000000002,0.0
5437,5437.0,0.02251429,0.0
5438,5438.0,0.06754285,0.0
5439,5439.0,0.03486577,0.0
5440,5440.0,0.030742210000000002,0.0
5441,5441.0,0.02251434,0.0
5442,5442.0,0.0225143,0.0
5443,5443.0,0.08618769,9561.277423724896
5444,5444.0,0.0144177,0.0
5445,5445.0,0.03693198,0.0
5446,5446.0,0.045028740000000005,18300.85440098923
5447,5447.0,0.01548586,0.0
5448,5448.0,0.0144177,0.0
5449,5449.0,0.03038975,0.0
5450,5450.0,0.06499661,0.0
5451,5451.0,0.00254645,0.0
5452,5452.0,0.01541537,0.0
5453,5453.0,0.028556330000000005,0.0
5454,5454.0,0.016472380000000002,0.0
5455,5455.0,0.02250794,0.0
5456,5456.0,0.04502856,0.0
5457,5457.0,0.02251434,0.0
5458,5458.0,0.01998186,0.0
5459,5459.0,0.09005759,0.0
5460,5460.0,0.022514370000000002,0.0
5461,5461.0,0.022514310000000003,0.0
5462,5462.0,0.045028570000000004,0.0
5463,5463.0,0.015415450000000002,0.0
5464,5464.0,0.026165530000000003,0.0
5465,5465.0,0.01541547,0.0
5466,5466.0,0.04502867,0.0
5467,5467.0,0.014417750000000002,0.0
5468,5468.0,0.04502861,0.0
5469,5469.0,0.02616544,0.0
5470,5470.0,0.014417750000000002,0.0
5471,5471.0,0.09005737000000001,0.0
5472,5472.0,0.02251434,0.0
5473,5473.0,0.02251428,0.0
5474,5474.0,0.03376606,0.0
5475,5475.0,0.01541548,0.0
5476,5476.0,0.06754287,0.0
5477,5477.0,0.01441772,0.0
5478,5478.0,0.01441772,0.0
5479,5479.0,0.05944627000000001,0.0
5480,5480.0,0.01882663,0.0
5481,5481.0,0.026202100000000002,0.0
5482,5482.0,0.06768647,0.0
5483,5483.0,0.01253851,0.0
5484,5484.0,0.028844330000000005,0.0
5485,5485.0,0.02198326,0.0
5486,5486.0,0.022514310000000003,0.0
5487,5487.0,0.06754289000000001,0.0
5488,5488.0,0.02251434,36639.312065110506
5489,5489.0,0.02251429,0.0
5490,5490.0,0.02091201,0.0
5491,5491.0,0.02251429,0.0
5492,5492.0,0.02251435,12624.302811318114
5493,5493.0,0.02251429,0.0
5494,5494.0,0.0024435,0.0
5495,5495.0,0.02007079,0.0
5496,5496.0,0.01284287,0.0
5497,5497.0,0.02251429,0.0
5498,5498.0,0.02838508,0.0
5499,5499.0,0.01696798,0.0
5500,5500.0,0.01541537,0.0
5501,5501.0,0.02251435,12624.302811318114
5502,5502.0,0.01541537,0.0
5503,5503.0,0.045028660000000005,0.0
5504,5504.0,0.01441773,0.0
5505,5505.0,0.045028660000000005,0.0
5506,5506.0,0.01541542,53479.822632143645
5507,5507.0,0.02251428,0.0
5508,5508.0,0.07921521000000001,10402.855898507367
5509,5509.0,0.10483245,0.0
5510,5510.0,0.01010389,0.0
5511,5511.0,0.04502868,0.0
5512,5512.0,0.02806051,27437.253186061123
5513,5513.0,0.0108559,25610.809513720647
5514,5514.0,0.01642708,17075.578861246187
5515,5515.0,0.014257130000000002,19674.49970646266
5516,5516.0,0.03376694,23160.02891585675
5517,5517.0,0.0134469,58157.88819727967
5518,5518.0,0.031063220000000002,25175.86093135225
5519,5519.0,0.01441822,19454.683032995752
5520,5520.0,0.01441822,19454.683032995752
5521,5521.0,0.04503033,17097.438935046666
5522,5522.0,0.02251517,34194.87027635145
5523,5523.0,0.01973686,14212.083381044404
5524,5524.0,0.06800613,11376.172039197054
5525,5525.0,0.013350049999999999,58337.243426054585
5526,5526.0,0.01022701,76151.78987797997
5527,5527.0,0.03230977,23944.752147724972
5528,5528.0,0.014418100000000001,54181.6716765732
5529,5529.0,0.018985890000000002,41190.76360391849
5530,5530.0,0.05209971000000001,14936.810082052276
5531,5531.0,0.015415850000000002,50185.324493946166
5532,5532.0,0.022433269999999998,34689.70299916152
5533,5533.0,0.030390600000000004,25705.21017683099
5534,5534.0,0.01541583,50185.389602765455
5535,5535.0,0.0181891,42995.16231149425
5536,5536.0,0.11272309000000001,6903.674070680637
5537,5537.0,0.014158220000000001,54964.78184404536
5538,5538.0,0.015415950000000001,0.0
5539,5539.0,0.04503037,0.0
5540,5540.0,0.02251519,0.0
5541,5541.0,0.04503021,0.0
5542,5542.0,0.02251509,0.0
5543,5543.0,0.03241641000000001,0.0
5544,5544.0,0.02251514,0.0
5545,5545.0,0.04073083,0.0
5546,5546.0,0.09006046000000001,0.0
