,Fid,Area,01_PPTe,02_PPTe,03_PPTe,04_PPTe,05_PPTe,06_PPTe,07_PPTe,08_PPTe,09_PPTe,10_PPTe,11_PPTe,12_PPTe
0,0.0,1.0090782600000001,11.396700000000001,13.412625000000002,49.85527499999999,9.331875,21.298949999999998,14.403224999999999,13.406699999999999,35.432024999999996,50.08215,53.083349999999996,29.10555,0.0
1,1.0,0.19119886,8.96505,9.392325,35.8233,8.023125,18.589725,11.570924999999999,8.742525,33.835425,37.81035,35.219175,23.53605,0.0
2,2.0,0.050159760000000005,8.96505,9.392325,35.8233,8.023125,18.589725,11.570924999999999,8.742525,33.835425,37.81035,35.219175,23.53605,0.0
3,3.0,0.7720089700000001,8.733825,8.655825,35.013374999999996,7.918800000000001,19.317675,10.053,8.251425,33.716325,37.370475,34.550925,22.247625,0.0
4,4.0,0.14283853,9.9612,8.225925,37.47315,11.643374999999999,20.93385,17.57145,16.315575000000003,37.840275,31.4565,24.452624999999998,35.240700000000004,0.0
5,5.0,0.34389446,10.650225,17.013375,47.890425,10.097625,8.862375,44.357025,18.805125,27.653174999999997,40.509825,29.69205,55.470600000000005,0.0
6,6.0,0.41430664,9.966149999999999,12.0729,41.92125,9.65145,18.190125,22.93815,13.14345,31.209600000000002,39.045525,30.789,36.231225,0.0
7,7.0,0.32932930000000005,9.797325,8.01075,36.217425000000006,12.575700000000001,17.023875,20.313825,19.022325,39.104025,29.730975,20.591099999999997,38.3577,0.0
8,8.0,0.11160208,9.2076,9.283125,37.551825,8.121075,20.920650000000002,10.53915,8.350575,33.7284,38.22705,38.238150000000005,23.136975,0.0
9,9.0,0.15107600000000002,9.956925,11.262224999999999,40.0908,8.528625,20.281875,15.14715,9.931575,34.16565,39.685424999999995,40.312799999999996,27.278475,0.0
10,10.0,0.03328225,9.998325,11.640975000000001,42.256575,10.055625000000001,17.584049999999998,23.90655,13.550025000000002,30.434174999999996,37.07745,27.804975000000002,37.44135,0.0
11,11.0,0.55077931,9.958950000000002,12.029175000000002,41.863125000000004,9.650325,18.2886,22.778325,13.099425,31.239675000000002,39.027825,30.758250000000004,36.09675,0.0
12,12.0,0.31449992000000004,10.40385,15.225000000000001,45.760575,10.161825,10.876875,37.007925,16.9653,27.791925,38.6886,27.444075,48.685125,0.0
13,13.0,0.09679631000000001,9.5547,10.6272,38.613,8.423025,19.35495,14.582925,9.82725,33.719475,39.063975,37.424324999999996,26.746125,0.0
14,14.0,0.04041554,9.8808,9.937725,44.0034,11.643825,12.00555,23.208750000000002,13.655999999999999,22.75395,26.415,11.547,38.095125,0.0
15,15.0,0.19516830000000002,9.8808,9.937725,44.0034,11.643825,12.00555,23.208750000000002,13.655999999999999,22.75395,26.415,11.547,38.095125,0.0
16,16.0,0.7508649700000001,8.975175,9.409725,35.891099999999994,8.043225,18.639075,11.651175,8.783624999999999,33.813225,37.8408,35.173575,23.65395,0.0
17,17.0,0.18534762000000002,8.914425,9.294599999999999,35.59035,7.9895249999999995,18.5154,11.358975000000001,8.6628,33.835275,37.715325,35.008275,23.298975,0.0
18,18.0,0.22945418,8.96505,9.392325,35.8233,8.023125,18.589725,11.570924999999999,8.742525,33.835425,37.81035,35.219175,23.53605,0.0
19,19.0,0.33571771,8.96505,9.392325,35.8233,8.023125,18.589725,11.570924999999999,8.742525,33.835425,37.81035,35.219175,23.53605,0.0
20,20.0,0.3794218,9.446250000000001,10.297425,38.480774999999994,8.619375,19.9056,14.468699999999998,10.04565,33.34995,38.920875,35.36595,27.320024999999998,0.0
21,21.0,0.01372515,9.957375,12.107999999999999,41.692724999999996,9.230175000000001,18.20685,21.509625,12.49035,32.0388,39.959625,34.348725,34.327425,0.0
22,22.0,0.04033298,10.859175,18.580875,49.9101,10.144124999999999,6.6525,51.714675,20.601525,27.08055,41.366550000000004,30.521775,62.344425,0.0
23,23.0,0.08209987999999999,10.859175,18.580875,49.9101,10.144124999999999,6.6525,51.714675,20.601525,27.08055,41.366550000000004,30.521775,62.344425,0.0
24,24.0,0.25164596,9.921524999999999,8.290199999999999,37.79655,11.0403,24.261975,15.206475000000001,14.297925,37.248525,33.52935,26.451525000000004,32.733975,0.0
25,25.0,2.49731707,10.19535,8.053425,38.897025,11.390775,20.699175,17.208975,16.9989,39.34965,28.883025,26.78085,35.6184,0.0
26,26.0,0.19655585000000003,10.19535,8.053425,38.897025,11.390775,20.699175,17.208975,16.9989,39.34965,28.883025,26.78085,35.6184,0.0
27,27.0,3.34897771,10.081275000000002,12.7698,42.87495,9.729750000000001,16.640024999999998,25.743975,13.9449,30.61965,39.194325,30.735750000000003,38.703825,0.0
28,28.0,0.53898444,10.121925000000001,11.72565,43.786875,11.102475,12.489899999999999,27.24075,14.6091,25.9317,32.139450000000004,18.8475,40.507125,0.0
29,29.0,0.12157016000000001,10.215075,12.49395,44.035575,10.84665,12.7524,29.074575000000003,15.07695,27.114,34.398225,22.045575,41.952525,0.0
30,30.0,1.14510656,9.965625,8.365725,38.6148,11.07795,22.8147,16.022175,15.492899999999999,38.093025,31.838549999999998,26.4642,34.004325,0.0
31,31.0,0.46576314,10.035675000000001,8.015699999999999,37.384499999999996,11.879850000000001,19.640774999999998,18.4302,17.334600000000002,38.452725,30.0096,24.350775,36.273825,0.0
32,32.0,0.13436753,9.496875,9.81795,38.38245,8.223,21.239024999999998,11.2701,8.57715,34.2186,38.584125,39.72345,23.732175,0.0
33,33.0,0.35025475,9.966149999999999,12.0729,41.92125,9.65145,18.190125,22.93815,13.14345,31.209600000000002,39.045525,30.789,36.231225,0.0
34,34.0,0.9899435200000001,8.396625,8.3622,33.184875,7.516125,17.129775000000002,9.1524,7.708425,33.933525,36.6141,33.746325,20.47035,0.0
35,35.0,1.32032539,10.711649999999999,12.192675000000001,42.3801,8.656125,23.01075,15.007650000000002,9.5265,35.39175,40.39485,46.2204,27.0561,0.0
36,36.0,1.2970904500000002,11.218350000000001,13.108500000000001,46.883025,9.0792,22.380074999999998,15.1296,11.709225,35.474175,45.729074999999995,50.569275000000005,28.594499999999996,0.0
37,37.0,0.27761545000000004,11.218350000000001,13.108500000000001,46.883025,9.0792,22.380074999999998,15.1296,11.709225,35.474175,45.729074999999995,50.569275000000005,28.594499999999996,0.0
38,38.0,2.3223102900000003,11.24235,13.064325,46.582274999999996,9.032774999999999,22.854675,14.870550000000001,11.344725,35.662800000000004,45.203475,50.86177500000001,28.173825,0.0
39,39.0,0.33717977000000005,9.496875,9.81795,38.38245,8.223,21.239024999999998,11.2701,8.57715,34.2186,38.584125,39.72345,23.732175,0.0
40,40.0,1.82722708,9.081675,9.2529,36.4596,7.961549999999999,19.79505,10.453875,8.227274999999999,34.066425,37.83315,37.478175,22.519875,0.0
41,41.0,0.09320529000000001,9.839175000000001,11.586974999999999,40.741725,8.961525,18.858075,18.903225,11.556750000000001,32.6823,39.84195,35.6766,31.584825000000002,0.0
42,42.0,0.38812055,9.998325,11.640975000000001,42.256575,10.055625000000001,17.584049999999998,23.90655,13.550025000000002,30.434174999999996,37.07745,27.804975000000002,37.44135,0.0
43,43.0,0.10450492,9.952575,8.381174999999999,38.573925,11.070225,22.904400000000003,15.993375,15.428925,38.028225000000006,31.983825,26.370675,33.954075,0.0
44,44.0,0.15002801,10.239975,7.9839,38.912175,11.442825,20.386575,17.389125,17.221125,39.586650000000006,28.34415,26.797125,35.88705,0.0
45,45.0,0.00967178,9.771075,8.279775,36.50475,12.414,17.507325,19.96665,18.197625000000002,38.265975,30.58815,20.324925,37.809525,0.0
46,46.0,0.005841890000000001,9.771075,8.279775,36.50475,12.414,17.507325,19.96665,18.197625000000002,38.265975,30.58815,20.324925,37.809525,0.0
47,47.0,2.0858045500000006,10.0425,8.109449999999999,38.21595,11.687100000000001,19.681725,18.32985,17.74635,39.05955,29.26575,24.829724999999996,36.601425000000006,0.0
48,48.0,0.18949628000000002,10.0425,8.109449999999999,38.21595,11.687100000000001,19.681725,18.32985,17.74635,39.05955,29.26575,24.829724999999996,36.601425000000006,0.0
49,49.0,0.21648470000000003,10.0425,8.109449999999999,38.21595,11.687100000000001,19.681725,18.32985,17.74635,39.05955,29.26575,24.829724999999996,36.601425000000006,0.0
50,50.0,0.0209326,9.771075,8.279775,36.50475,12.414,17.507325,19.96665,18.197625000000002,38.265975,30.58815,20.324925,37.809525,0.0
51,51.0,0.007141540000000001,9.771075,8.279775,36.50475,12.414,17.507325,19.96665,18.197625000000002,38.265975,30.58815,20.324925,37.809525,0.0
52,52.0,0.02521248,9.97395,11.438400000000001,42.16005,10.165575,17.52,23.5938,13.524225,30.155324999999998,36.439575000000005,26.695275,37.2759,0.0
53,53.0,0.03680437,9.9657,10.440900000000001,43.84725,11.55945,11.75295,24.290925,13.873725,23.401275,27.639375,12.6645,38.730975,0.0
54,54.0,0.14951588999999998,9.768075,9.749775,39.77445,10.509225,20.99955,19.443224999999998,13.307625000000002,31.954275,34.865474999999996,24.163500000000003,34.507949999999994,0.0
55,55.0,0.015475960000000002,9.768075,9.749775,39.77445,10.509225,20.99955,19.443224999999998,13.307625000000002,31.954275,34.865474999999996,24.163500000000003,34.507949999999994,0.0
56,56.0,0.11720827,9.8808,9.937725,44.0034,11.643825,12.00555,23.208750000000002,13.655999999999999,22.75395,26.415,11.547,38.095125,0.0
57,57.0,1.15285558,10.03965,11.315625,42.60945,10.766775,15.696824999999999,24.247725000000003,13.929675,28.498725,34.5009,22.654275,38.03595,0.0
58,58.0,0.3478625,10.40385,15.225000000000001,45.760575,10.161825,10.876875,37.007925,16.9653,27.791925,38.6886,27.444075,48.685125,0.0
59,59.0,0.19271526,10.020825,11.18055,42.508875,10.8039,15.797249999999998,23.888775000000003,13.85745,28.441499999999998,34.247550000000004,22.251675,37.774875,0.0
60,60.0,0.6704557,10.020825,11.18055,42.508875,10.8039,15.797249999999998,23.888775000000003,13.85745,28.441499999999998,34.247550000000004,22.251675,37.774875,0.0
61,61.0,0.16601653,11.273625,13.035824999999999,46.441950000000006,9.00165,23.256,14.580375,11.081775,35.8386,44.92035,51.26025,27.79395,0.0
62,62.0,0.23183137000000004,10.676324999999999,17.211375,48.129450000000006,10.099575000000002,8.5929,45.23205,19.020825000000002,27.591300000000004,40.645725,29.821725,56.2779,0.0
63,63.0,0.22462421,10.573725,13.940775000000002,45.5094,9.389025,16.4544,25.555799999999998,14.291474999999998,31.98825,43.019625,39.167249999999996,38.20335,0.0
64,64.0,1.11202245,10.022475,12.423224999999999,42.19455,9.3261,17.682375,22.896225,12.9441,31.7412,40.04415,33.995925,35.679,0.0
65,65.0,0.1689603,9.5925,8.05965,34.034774999999996,10.16565,39.622725,7.881825,9.627225,39.39105,42.36495,21.717525000000002,26.510550000000002,0.0
66,66.0,0.01130803,10.121925000000001,11.72565,43.786875,11.102475,12.489899999999999,27.24075,14.6091,25.9317,32.139450000000004,18.8475,40.507125,0.0
67,67.0,0.053119290000000007,9.95175,8.388225,38.6952,10.943625,23.562075,15.458175,15.0078,37.931174999999996,32.369025,26.932275,33.397574999999996,0.0
68,68.0,0.4081099,9.824925,9.591525,39.110475,11.276775,17.533275,21.378974999999997,14.933175000000002,31.98675,31.385550000000002,19.756275,37.0005,0.0
69,69.0,0.01853033,9.965625,8.365725,38.6148,11.07795,22.8147,16.022175,15.492899999999999,38.093025,31.838549999999998,26.4642,34.004325,0.0
70,70.0,0.00203453,9.965625,8.365725,38.6148,11.07795,22.8147,16.022175,15.492899999999999,38.093025,31.838549999999998,26.4642,34.004325,0.0
71,71.0,0.00203061,9.965625,8.365725,38.6148,11.07795,22.8147,16.022175,15.492899999999999,38.093025,31.838549999999998,26.4642,34.004325,0.0
72,72.0,0.00249169,9.965625,8.365725,38.6148,11.07795,22.8147,16.022175,15.492899999999999,38.093025,31.838549999999998,26.4642,34.004325,0.0
73,73.0,1.46815676,9.965625,8.365725,38.6148,11.07795,22.8147,16.022175,15.492899999999999,38.093025,31.838549999999998,26.4642,34.004325,0.0
74,74.0,0.24313849,10.173224999999999,13.236149999999999,43.389075,9.491475000000001,16.242525,26.334975,14.000174999999999,31.085324999999997,40.332825,33.567825,38.914049999999996,0.0
75,75.0,0.029156420000000006,9.913499999999999,11.801775,41.4747,9.541125000000001,18.92175,21.605475000000002,12.7104,31.623675000000002,39.2157,31.427325000000003,34.96965,0.0
76,76.0,0.79959628,10.053225,12.612825,42.5664,9.5676,17.213475,24.542849999999998,13.533674999999999,31.123425,39.6102,32.044799999999995,37.473299999999995,0.0
77,77.0,0.30222953,9.635925,8.164125,37.758975,9.903525,32.724375,9.8097,10.279125,36.323625,39.479625,29.28705,27.379125,0.0
78,78.0,0.08245910000000001,8.26275,8.283375,32.264475000000004,7.3581,16.120575,8.92275,7.544625,34.098225,36.264300000000006,33.197925,19.813125,0.0
79,79.0,0.20593975,9.163875,9.498,36.4167,7.955550000000001,19.648725,10.6992,8.235975,34.210275,37.89645,37.89555,22.57575,0.0
80,80.0,0.84032694,8.251125,8.2689,32.2083,7.3497,16.069125,8.901675000000001,7.535699999999999,34.098974999999996,36.24195,33.138450000000006,19.776075,0.0
81,81.0,0.21005996000000002,9.2076,9.283125,37.551825,8.121075,20.920650000000002,10.53915,8.350575,33.7284,38.22705,38.238150000000005,23.136975,0.0
82,82.0,0.7534783300000001,9.329625,9.376575,38.384474999999995,8.234925,21.674025,10.684575,8.456175,33.57465,38.522175000000004,38.982675,23.601374999999997,0.0
83,83.0,2.1578743,9.3756,9.387825,38.780474999999996,8.287275,22.065075,10.699875,8.48925,33.4551,38.6529,39.308324999999996,23.796975,0.0
84,84.0,0.45509792,9.3756,9.387825,38.780474999999996,8.287275,22.065075,10.699875,8.48925,33.4551,38.6529,39.308324999999996,23.796975,0.0
85,85.0,0.25743953,8.83065,8.757299999999999,35.784375,7.8843749999999995,19.7175,9.74175,8.008725,33.604425,37.568475,36.18495,21.99945,0.0
86,86.0,0.14385877000000002,10.800450000000001,12.754125000000002,44.163975,8.9319,21.4971,17.073,11.101125,34.668974999999996,42.37695,45.705375000000004,29.67165,0.0
87,87.0,0.27050066,10.04655,12.57585,42.50235,9.540825,17.309849999999997,24.307724999999998,13.454474999999999,31.203525,39.658125,32.24295,37.2342,0.0
88,88.0,0.15425866000000002,10.02495,12.456975,42.286125,9.433275,17.597475,23.4696,13.162875,31.4952,39.839025,33.058275,36.3531,0.0
89,89.0,0.01824875,11.169525,13.282725,47.96535,9.232050000000001,20.938499999999998,15.9222,12.8805,34.91955,47.5059,49.89645,29.9178,0.0
90,90.0,2.67419141,11.200275,14.210925,53.29455,9.8331,15.806474999999999,18.508425000000003,17.54655,33.178425000000004,55.538099999999986,49.6773,34.736850000000004,0.0
91,91.0,0.37765713,11.22255,14.2431,53.788875000000004,9.869174999999998,15.596475000000002,18.3063,17.83815,33.1653,56.32155,50.084925,34.76025,3.056325
92,92.0,0.62517619,11.232075,13.663425,50.82577500000001,9.5247,18.81015,16.370475,15.07335,34.318275,51.860475,50.701875,31.609125,0.0
93,93.0,0.13478938000000001,11.232075,13.663425,50.82577500000001,9.5247,18.81015,16.370475,15.07335,34.318275,51.860475,50.701875,31.609125,0.0
94,94.0,0.02251383,11.16525,13.604099999999999,49.90214999999999,9.463275,18.99165,16.8828,14.632875,34.241775000000004,50.47364999999999,49.65315,31.725675,0.0
95,95.0,1.0209917400000001,11.206575,13.828875,51.61342499999999,9.62925,17.747925000000002,17.1138,15.919800000000002,33.901799999999994,53.0727,50.209275000000005,32.690625,0.0
96,96.0,0.15759207,11.4324,14.307825000000001,57.426525000000005,10.125225,14.6265,15.4926,19.6905,33.414075000000004,62.3583,54.0084,33.74445,3.7329749999999997
97,97.0,0.8084262700000001,11.156550000000001,13.150725000000001,46.985025,9.123075,21.731475,15.711975,12.088574999999999,35.162400000000005,45.994275,49.737449999999995,29.267924999999998,0.0
98,98.0,0.01436745,11.0967,13.129050000000001,46.5963,9.108825,21.54405,16.157175,12.036974999999998,35.003325000000004,45.473925,48.919875000000005,29.571824999999997,0.0
99,99.0,0.02213083,11.241375,13.69665,51.125775,9.55185,18.6216,16.3641,15.283574999999999,34.274924999999996,52.319175,50.84542499999999,31.733475000000002,0.0
100,100.0,0.08585264,11.206575,13.828875,51.61342499999999,9.62925,17.747925000000002,17.1138,15.919800000000002,33.901799999999994,53.0727,50.209275000000005,32.690625,0.0
101,101.0,0.02251355,11.22255,14.2431,53.788875000000004,9.869174999999998,15.596475000000002,18.3063,17.83815,33.1653,56.32155,50.084925,34.76025,3.056325
102,102.0,0.11256796,11.185725000000001,13.950000000000001,51.98587499999999,9.6891,17.085675,17.763,16.40145,33.615525000000005,53.607,49.728224999999995,33.477000000000004,0.0
103,103.0,0.31009857,11.200275,14.210925,53.29455,9.8331,15.806474999999999,18.508425000000003,17.54655,33.178425000000004,55.538099999999986,49.6773,34.736850000000004,0.0
104,104.0,3.10081101,11.22255,14.2431,53.788875000000004,9.869174999999998,15.596475000000002,18.3063,17.83815,33.1653,56.32155,50.084925,34.76025,3.056325
105,105.0,0.55203318,11.185725000000001,13.950000000000001,51.98587499999999,9.6891,17.085675,17.763,16.40145,33.615525000000005,53.607,49.728224999999995,33.477000000000004,0.0
106,106.0,0.44755317,11.254125,13.627875,50.75085,9.503325,19.1112,16.065375,14.888324999999998,34.46295,51.725474999999996,51.053775,31.265175,0.0
107,107.0,0.02251307,11.407575000000001,14.271899999999999,56.78857500000001,10.095825,14.873249999999999,15.3771,19.355024999999998,33.456075,61.5828,53.5119,33.436425,3.664875
108,108.0,0.35857651,11.254125,13.627875,50.75085,9.503325,19.1112,16.065375,14.888324999999998,34.46295,51.725474999999996,51.053775,31.265175,0.0
109,109.0,0.11256534,11.407575000000001,14.271899999999999,56.78857500000001,10.095825,14.873249999999999,15.3771,19.355024999999998,33.456075,61.5828,53.5119,33.436425,3.664875
110,110.0,0.01329972,11.254125,13.627875,50.75085,9.503325,19.1112,16.065375,14.888324999999998,34.46295,51.725474999999996,51.053775,31.265175,0.0
111,111.0,0.022513110000000003,11.402249999999999,14.301525,56.817975000000004,10.10385,14.747475,15.56445,19.425225,33.390225,61.60747499999999,53.365050000000004,33.617324999999994,3.6695249999999997
112,112.0,0.5306397700000001,11.402249999999999,14.301525,56.817975000000004,10.10385,14.747475,15.56445,19.425225,33.390225,61.60747499999999,53.365050000000004,33.617324999999994,3.6695249999999997
113,113.0,0.13522646,10.77435,12.710775000000002,43.9953,8.91765,21.4842,17.06445,11.03895,34.65045,42.204750000000004,45.491550000000004,29.623575000000002,0.0
114,114.0,0.022272550000000002,10.7559,12.668625,43.846275,8.901975,21.516675,17.001224999999998,10.960275,34.65795,42.050325,45.373799999999996,29.523450000000004,0.0
115,115.0,0.02251413,10.7559,12.668625,43.846275,8.901975,21.516675,17.001224999999998,10.960275,34.65795,42.050325,45.373799999999996,29.523450000000004,0.0
116,116.0,0.02238755,10.7559,12.668625,43.846275,8.901975,21.516675,17.001224999999998,10.960275,34.65795,42.050325,45.373799999999996,29.523450000000004,0.0
117,117.0,0.01056164,10.800450000000001,12.754125000000002,44.163975,8.9319,21.4971,17.073,11.101125,34.668974999999996,42.37695,45.705375000000004,29.67165,0.0
118,118.0,0.015415280000000002,10.75005,12.702975,43.944675000000004,8.922,21.339824999999998,17.205375,11.094825,34.572975,42.177825,45.2115,29.765099999999997,0.0
119,119.0,0.022514140000000002,10.75005,12.702975,43.944675000000004,8.922,21.339824999999998,17.205375,11.094825,34.572975,42.177825,45.2115,29.765099999999997,0.0
120,120.0,0.022514140000000002,10.77435,12.710775000000002,43.9953,8.91765,21.4842,17.06445,11.03895,34.65045,42.204750000000004,45.491550000000004,29.623575000000002,0.0
121,121.0,2.78164423,9.86445,10.50615,39.5784,8.393699999999999,21.9594,12.101700000000001,8.8485,34.412324999999996,39.25605,41.648399999999995,24.625725,0.0
122,122.0,25.69039786,9.86445,10.50615,39.5784,8.393699999999999,21.9594,12.101700000000001,8.8485,34.412324999999996,39.25605,41.648399999999995,24.625725,0.0
123,123.0,9.5725449,9.86445,10.50615,39.5784,8.393699999999999,21.9594,12.101700000000001,8.8485,34.412324999999996,39.25605,41.648399999999995,24.625725,0.0
124,124.0,1.25582676,9.86445,10.50615,39.5784,8.393699999999999,21.9594,12.101700000000001,8.8485,34.412324999999996,39.25605,41.648399999999995,24.625725,0.0
125,125.0,6.34812668,9.496875,9.81795,38.38245,8.223,21.239024999999998,11.2701,8.57715,34.2186,38.584125,39.72345,23.732175,0.0
126,126.0,0.017538250000000002,9.496875,9.81795,38.38245,8.223,21.239024999999998,11.2701,8.57715,34.2186,38.584125,39.72345,23.732175,0.0
127,127.0,6.7567752,9.57315,9.924,38.742225000000005,8.272575,21.4869,11.426775,8.652225000000001,34.247475,38.73285,40.12935,23.96385,0.0
128,128.0,49.973994790000006,9.7254,10.1655,39.37605,8.359874999999999,21.871499999999997,11.7627,8.800425,34.336425,39.025949999999995,40.927875,24.392474999999997,0.0
129,129.0,0.02251403,10.9449,13.125,45.939225,9.1137,20.7612,17.459474999999998,12.194175000000001,34.494225,44.637600000000006,46.82475,30.657674999999998,0.0
130,130.0,2.4963457200000003,9.07485,9.197625,36.600750000000005,7.986599999999999,19.997625,10.395225,8.23635,33.936075,37.884225,37.447725000000005,22.596975,0.0
131,131.0,0.4684619,11.180175,12.463125,43.107825,8.607600000000001,25.848675,13.442924999999999,8.409525,36.630825,40.051575,50.7315,25.275000000000002,0.0
132,132.0,0.23202513,11.438324999999999,12.68145,43.125225,8.539349999999999,27.37905,13.12605,7.6119,37.36245,39.164175,52.890299999999996,24.54045,0.0
133,133.0,0.31201795000000004,11.438324999999999,12.68145,43.125225,8.539349999999999,27.37905,13.12605,7.6119,37.36245,39.164175,52.890299999999996,24.54045,0.0
134,134.0,9.12912729,11.438324999999999,12.68145,43.125225,8.539349999999999,27.37905,13.12605,7.6119,37.36245,39.164175,52.890299999999996,24.54045,0.0
135,135.0,0.04394551000000001,11.684474999999999,12.890325,43.190625,8.485125,28.83435,12.831525,6.887924999999999,38.030625,38.377725,54.9228,23.883000000000003,0.0
136,136.0,0.0413457,11.49075,12.72975,43.157775,8.5305,27.66825,13.076625,7.4762249999999995,37.497524999999996,39.0249,53.316374999999994,24.421799999999998,0.0
137,137.0,0.04750453,10.5171,16.127175,46.615500000000004,10.105425,9.854475,40.380675,17.79405,27.725175,39.6777,28.483050000000002,51.653475,0.0
138,138.0,0.18005670000000001,10.72485,17.49375,48.596774999999994,10.083525,8.3625,46.502849999999995,19.341075,27.652125,40.9959,30.4758,57.530024999999995,0.0
139,139.0,0.05053038000000001,11.384549999999999,13.380225,49.596824999999995,9.308325,21.43515,14.408775,13.238925000000002,35.4561,49.704825,52.924049999999994,29.006025,0.0
140,140.0,0.53928485,11.25405,12.627975,43.73565,8.676825000000001,25.69035,13.65105,8.758275,36.613425,40.75095,51.206025,25.657875000000004,0.0
141,141.0,3.75073593,11.522924999999999,12.8388,43.625474999999994,8.587725,27.4005,13.297425,7.811325,37.413975,39.614925,53.465999999999994,24.802875,0.0
142,142.0,0.8550635500000001,11.580525,12.858825,43.4658,8.55135,27.9114,13.144725,7.481175,37.6317,39.1626,53.973825000000005,24.484875000000002,0.0
143,143.0,5.63299454,11.25405,12.627975,43.73565,8.676825000000001,25.69035,13.65105,8.758275,36.613425,40.75095,51.206025,25.657875000000004,0.0
144,144.0,0.01960367,9.800775,7.707825000000001,35.62605,12.847275,15.618974999999999,21.852675,20.453475,39.907424999999996,28.226625,19.69155,39.899475,0.0
145,145.0,1.27924962,11.438324999999999,12.68145,43.125225,8.539349999999999,27.37905,13.12605,7.6119,37.36245,39.164175,52.890299999999996,24.54045,0.0
146,146.0,0.62279536,11.3559,12.61995,43.1631,8.567175,26.844224999999998,13.252725000000002,7.9083,37.1133,39.514424999999996,52.189575000000005,24.819675,0.0
147,147.0,0.01551011,9.656925,8.533425000000001,35.853075,12.75015,15.118274999999999,22.406925,18.830175,37.381425,30.114525,16.93695,39.763574999999996,0.0
148,148.0,0.86950296,10.19535,8.053425,38.897025,11.390775,20.699175,17.208975,16.9989,39.34965,28.883025,26.78085,35.6184,0.0
149,149.0,0.10534687,10.235100000000001,7.87605,38.57715,11.6484,19.567125,18.1953,17.87985,39.671475,27.776400000000002,25.994025,36.727575,0.0
150,150.0,0.00689794,10.235100000000001,7.87605,38.57715,11.6484,19.567125,18.1953,17.87985,39.671475,27.776400000000002,25.994025,36.727575,0.0
151,151.0,2.46306157,10.19535,8.053425,38.897025,11.390775,20.699175,17.208975,16.9989,39.34965,28.883025,26.78085,35.6184,0.0
152,152.0,0.035548340000000005,10.19535,8.053425,38.897025,11.390775,20.699175,17.208975,16.9989,39.34965,28.883025,26.78085,35.6184,0.0
153,153.0,0.04795639,10.235100000000001,7.87605,38.57715,11.6484,19.567125,18.1953,17.87985,39.671475,27.776400000000002,25.994025,36.727575,0.0
154,154.0,0.03575586,10.874925000000001,5.9688,37.268775,12.652425000000001,15.733875000000001,21.791475,20.869500000000002,41.394975,19.7208,25.2669,41.486925,0.0
155,155.0,0.38066131999999997,11.39805,13.416899999999998,49.888875,9.33495,21.2799,14.403749999999999,13.4292,35.428124999999994,50.13142499999999,53.10195,29.119875,0.0
156,156.0,0.37753984,11.384549999999999,13.380225,49.596824999999995,9.308325,21.43515,14.408775,13.238925000000002,35.4561,49.704825,52.924049999999994,29.006025,0.0
157,157.0,0.05330731,11.38215,13.3809,49.590975,9.308775,21.417900000000003,14.429625,13.2456,35.44635,49.69965,52.890150000000006,29.0256,0.0
158,158.0,0.03184982,10.448025,15.444300000000002,46.1616,10.1061,10.997399999999999,37.7973,17.18205,28.11345,39.31395,28.63455,49.542224999999995,0.0
159,159.0,0.057978459999999996,10.448025,15.444300000000002,46.1616,10.1061,10.997399999999999,37.7973,17.18205,28.11345,39.31395,28.63455,49.542224999999995,0.0
160,160.0,0.0225152,9.697049999999999,8.26905,38.0106,10.1232,30.482025,11.31,11.320725,36.466575000000006,38.230125,28.8615,28.74165,0.0
161,161.0,0.015416000000000001,9.697049999999999,8.26905,38.0106,10.1232,30.482025,11.31,11.320725,36.466575000000006,38.230125,28.8615,28.74165,0.0
162,162.0,0.27018076,9.72465,8.4441,37.315349999999995,10.32765,29.617350000000002,12.317475000000002,11.832525,36.800475000000006,37.405049999999996,26.628825,29.8221,0.0
163,163.0,0.03763437,9.788175,8.35815,38.01,10.41225,27.47475,13.101975,12.5547,36.712875,35.872125000000004,28.120124999999998,30.541874999999997,0.0
164,164.0,0.027118680000000003,9.697049999999999,8.26905,38.0106,10.1232,30.482025,11.31,11.320725,36.466575000000006,38.230125,28.8615,28.74165,0.0
165,165.0,0.02251523,9.73215,8.3169,37.808025,10.200149999999999,29.5515,11.810025,11.59845,36.585375,37.201800000000006,28.414425,29.296799999999998,0.0
166,166.0,0.01541599,9.70065,8.275500000000001,38.02155,10.13985,30.333675,11.415000000000001,11.393325,36.476475,38.147025,28.813575,28.838925000000003,0.0
167,167.0,0.014418279999999999,9.70065,8.275500000000001,38.02155,10.13985,30.333675,11.415000000000001,11.393325,36.476475,38.147025,28.813575,28.838925000000003,0.0
168,168.0,0.02251522,9.725624999999999,8.32035,37.70535,10.1964,29.816474999999997,11.7189,11.530949999999999,36.627525,37.3701,28.2075,29.224050000000002,0.0
169,169.0,0.40984185,9.697049999999999,8.26905,38.0106,10.1232,30.482025,11.31,11.320725,36.466575000000006,38.230125,28.8615,28.74165,0.0
170,170.0,0.02251523,9.73215,8.3169,37.808025,10.200149999999999,29.5515,11.810025,11.59845,36.585375,37.201800000000006,28.414425,29.296799999999998,0.0
171,171.0,0.02251523,9.73215,8.3169,37.808025,10.200149999999999,29.5515,11.810025,11.59845,36.585375,37.201800000000006,28.414425,29.296799999999998,0.0
